2022-11-10 05:26:11.143 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 05:26:11.337 [http-bio-8080-exec-1] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 05:26:11.337 [http-bio-8080-exec-1] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 05:26:11.338 [http-bio-8080-exec-1] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 05:26:11.373 [http-bio-8080-exec-1] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 05:26:11.883 [http-bio-8080-exec-1] ERROR ConnectionManager() - connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200
, cause: 拒绝连接: /127.0.0.1:20200
2022-11-10 05:26:11.885 [http-bio-8080-exec-1] ERROR ConnectionManager() - connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201
, cause: 拒绝连接: /127.0.0.1:20201
2022-11-10 05:26:11.886 [http-bio-8080-exec-1] ERROR ConnectionManager() -  all connections have failed, [{"code":2, "msg":"connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200
"}, {"code":2, "msg":"connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201
"}] 
2022-11-10 05:26:11.886 [http-bio-8080-exec-1] WARN  NetworkImp() - <==== connect nodes failed, reason:
Failed to connect to all the nodes!
* connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200

* connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201


2022-11-10 05:26:13.918 [http-bio-8080-exec-1] INFO  ConnectionManager() - The netty has been stopped
2022-11-10 05:26:13.918 [http-bio-8080-exec-1] ERROR ChannelImp() - ====> init channel network error, org.fisco.bcos.sdk.network.NetworkException: 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...
<==== STEP1-1: Load certificates for ecdsa context success...
<==== connect nodes failed, reason:
Failed to connect to all the nodes!
* connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200

* connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201
2022-11-10 06:02:41.523 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 06:02:41.524 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:02:41.524 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:02:41.528 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:02:41.528 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:02:41.546 [http-bio-8080-exec-1] INFO  ChannelImp() -  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, 
2022-11-10 06:02:41.547 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel success, cryptoType: 0
2022-11-10 06:02:41.550 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel succ, channelProcessorThreadSize: 8, receiptProcessorThreadSize: 8
2022-11-10 06:02:41.560 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerBlockNumberNotifyHandler
2022-11-10 06:02:41.560 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerTransactionNotifyHandler
2022-11-10 06:02:41.583 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create groupManagerService success
2022-11-10 06:02:42.030 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:02:42.034 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:02:42.035 [http-bio-8080-exec-1] INFO  AmopImp() - amop module started
2022-11-10 06:02:42.035 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:02:42.035 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create Amop success
2022-11-10 06:02:42.063 [http-bio-8080-exec-1] INFO  Client() - build client success for group 1, crypto type 0
2022-11-10 06:02:42.063 [http-bio-8080-exec-1] INFO  BcosSDK() - create client for group 1 success
2022-11-10 06:02:42.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:02:52.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:03:02.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:03:12.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:03:22.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:03:32.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:03:42.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:03:52.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:04:02.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:04:12.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:04:22.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:04:32.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:04:42.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:04:52.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:05:02.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:05:12.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:05:22.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:05:32.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:05:42.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:05:52.079 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:08:03.945 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 06:08:04.090 [http-bio-8080-exec-1] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 06:08:04.091 [http-bio-8080-exec-1] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 06:08:04.091 [http-bio-8080-exec-1] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 06:08:04.130 [http-bio-8080-exec-1] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 06:08:04.714 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20200
2022-11-10 06:08:04.714 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20201
2022-11-10 06:08:04.715 [nioEventLoopGroup-2-1] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20200, ctx: 1367543367
2022-11-10 06:08:04.716 [nioEventLoopGroup-2-2] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20201, ctx: 1697983455
2022-11-10 06:08:04.785 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 06:08:04.785 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 06:08:04.786 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:08:04.786 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:08:04.791 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:08:04.791 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:08:04.810 [http-bio-8080-exec-1] INFO  ChannelImp() -  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, 
2022-11-10 06:08:04.814 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel success, cryptoType: 0
2022-11-10 06:08:04.821 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel succ, channelProcessorThreadSize: 8, receiptProcessorThreadSize: 8
2022-11-10 06:08:04.854 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerBlockNumberNotifyHandler
2022-11-10 06:08:04.855 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerTransactionNotifyHandler
2022-11-10 06:08:04.890 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create groupManagerService success
2022-11-10 06:08:05.321 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:08:05.325 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:08:05.325 [http-bio-8080-exec-1] INFO  AmopImp() - amop module started
2022-11-10 06:08:05.326 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:08:05.326 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create Amop success
2022-11-10 06:08:05.348 [http-bio-8080-exec-1] INFO  Client() - build client success for group 1, crypto type 0
2022-11-10 06:08:05.348 [http-bio-8080-exec-1] INFO  BcosSDK() - create client for group 1 success
2022-11-10 06:08:05.366 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:08:15.366 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:08:25.366 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:09:43.561 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 06:09:43.719 [http-bio-8080-exec-1] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 06:09:43.720 [http-bio-8080-exec-1] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 06:09:43.720 [http-bio-8080-exec-1] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 06:09:43.753 [http-bio-8080-exec-1] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 06:09:44.465 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20200
2022-11-10 06:09:44.465 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20201
2022-11-10 06:09:44.467 [nioEventLoopGroup-2-1] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20200, ctx: 324476738
2022-11-10 06:09:44.467 [nioEventLoopGroup-2-2] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20201, ctx: 1344300888
2022-11-10 06:09:44.563 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 06:09:44.563 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 06:09:44.564 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:09:44.564 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:09:44.570 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:09:44.570 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:09:44.650 [http-bio-8080-exec-1] INFO  ChannelImp() -  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, 
2022-11-10 06:09:44.651 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel success, cryptoType: 0
2022-11-10 06:09:44.653 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel succ, channelProcessorThreadSize: 8, receiptProcessorThreadSize: 8
2022-11-10 06:09:44.664 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerBlockNumberNotifyHandler
2022-11-10 06:09:44.665 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerTransactionNotifyHandler
2022-11-10 06:09:44.684 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create groupManagerService success
2022-11-10 06:09:45.103 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:09:45.107 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:09:45.107 [http-bio-8080-exec-1] INFO  AmopImp() - amop module started
2022-11-10 06:09:45.107 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:09:45.108 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create Amop success
2022-11-10 06:09:45.128 [http-bio-8080-exec-1] INFO  Client() - build client success for group 1, crypto type 0
2022-11-10 06:09:45.129 [http-bio-8080-exec-1] INFO  BcosSDK() - create client for group 1 success
2022-11-10 06:09:45.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:09:55.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:10:05.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:10:15.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:10:25.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:10:35.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:10:45.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:10:55.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:11:05.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:11:15.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:11:25.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:11:35.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:11:45.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:11:55.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:12:05.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:12:15.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:12:25.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:12:35.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:12:45.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:12:55.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:13:05.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:13:15.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:13:25.146 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:13:35.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:13:45.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:13:55.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:14:05.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:14:15.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:14:25.147 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:14:40.668 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 06:14:40.791 [http-bio-8080-exec-1] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 06:14:40.791 [http-bio-8080-exec-1] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 06:14:40.792 [http-bio-8080-exec-1] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 06:14:40.820 [http-bio-8080-exec-1] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 06:14:41.198 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20200
2022-11-10 06:14:41.198 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20201
2022-11-10 06:14:41.199 [nioEventLoopGroup-2-2] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20201, ctx: 1200343617
2022-11-10 06:14:41.199 [nioEventLoopGroup-2-1] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20200, ctx: 1946612245
2022-11-10 06:14:41.261 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 06:14:41.261 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 06:14:41.262 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:14:41.262 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:14:41.266 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:14:41.266 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:14:41.292 [http-bio-8080-exec-1] INFO  ChannelImp() -  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, 
2022-11-10 06:14:41.293 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel success, cryptoType: 0
2022-11-10 06:14:41.295 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel succ, channelProcessorThreadSize: 8, receiptProcessorThreadSize: 8
2022-11-10 06:14:41.318 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerBlockNumberNotifyHandler
2022-11-10 06:14:41.318 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerTransactionNotifyHandler
2022-11-10 06:14:41.347 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create groupManagerService success
2022-11-10 06:14:41.775 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:14:41.779 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:14:41.779 [http-bio-8080-exec-1] INFO  AmopImp() - amop module started
2022-11-10 06:14:41.779 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:14:41.780 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create Amop success
2022-11-10 06:14:41.802 [http-bio-8080-exec-1] INFO  Client() - build client success for group 1, crypto type 0
2022-11-10 06:14:41.802 [http-bio-8080-exec-1] INFO  BcosSDK() - create client for group 1 success
2022-11-10 06:14:41.820 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:14:51.821 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:15:01.820 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:15:11.821 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:15:21.820 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:15:31.821 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:15:41.820 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:16:00.650 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 06:16:00.779 [http-bio-8080-exec-1] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 06:16:00.779 [http-bio-8080-exec-1] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 06:16:00.780 [http-bio-8080-exec-1] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 06:16:00.809 [http-bio-8080-exec-1] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
